order_details_id,order_id,order_date,order_time,item_id
4689,2075,02-04-2023,2:03:04 PM,112
4690,2075,02-04-2023,2:03:04 PM,118
4691,2075,02-04-2023,2:03:04 PM,122
4692,2075,02-04-2023,2:03:04 PM,132
4693,2075,02-04-2023,2:03:04 PM,132
4694,2076,02-04-2023,2:11:44 PM,101
4695,2076,02-04-2023,2:11:44 PM,127
4696,2077,02-04-2023,2:31:27 PM,117
4697,2078,02-04-2023,2:49:29 PM,101
4698,2078,02-04-2023,2:49:29 PM,131
4699,2079,02-04-2023,2:57:11 PM,122
4700,2080,02-04-2023,2:58:48 PM,102
4701,2080,02-04-2023,2:58:48 PM,128
4702,2081,02-04-2023,3:14:39 PM,129
4703,2081,02-04-2023,3:14:39 PM,112
4704,2081,02-04-2023,3:14:39 PM,112
4705,2081,02-04-2023,3:14:39 PM,113
4706,2082,02-04-2023,3:16:20 PM,112
4707,2083,02-04-2023,3:40:20 PM,104
4708,2084,02-04-2023,4:06:23 PM,125
4709,2084,02-04-2023,4:06:23 PM,117
4710,2085,02-04-2023,4:16:36 PM,127
4711,2086,02-04-2023,4:38:50 PM,109
4712,2086,02-04-2023,4:38:50 PM,111
4713,2087,02-04-2023,4:39:18 PM,101
4714,2087,02-04-2023,4:39:18 PM,125
4715,2088,02-04-2023,4:48:57 PM,123
4716,2089,02-04-2023,5:05:16 PM,122
4717,2090,02-04-2023,5:17:07 PM,101
4718,2090,02-04-2023,5:17:07 PM,110
4719,2090,02-04-2023,5:17:07 PM,105
4720,2090,02-04-2023,5:17:07 PM,131
4721,2091,02-04-2023,5:17:43 PM,124
4722,2091,02-04-2023,5:17:43 PM,121
4723,2092,02-04-2023,5:31:43 PM,109
4724,2092,02-04-2023,5:31:43 PM,129
4725,2093,02-04-2023,5:33:29 PM,113
4726,2093,02-04-2023,5:33:29 PM,123
4727,2094,02-04-2023,5:35:45 PM,109
4728,2094,02-04-2023,5:35:45 PM,127
4729,2095,02-04-2023,5:49:55 PM,101
4730,2095,02-04-2023,5:49:55 PM,102
4731,2095,02-04-2023,5:49:55 PM,110
4732,2095,02-04-2023,5:49:55 PM,105
4733,2096,02-04-2023,6:11:16 PM,112
4734,2097,02-04-2023,6:13:32 PM,125
4735,2097,02-04-2023,6:13:32 PM,105
4736,2097,02-04-2023,6:13:32 PM,NULL
4737,2098,02-04-2023,6:16:27 PM,108
4738,2098,02-04-2023,6:16:27 PM,124
4739,2099,02-04-2023,6:44:17 PM,113
4740,2100,02-04-2023,6:46:03 PM,108
4741,2100,02-04-2023,6:46:03 PM,117
4742,2101,02-04-2023,7:27:08 PM,115
4743,2101,02-04-2023,7:27:08 PM,108
4744,2101,02-04-2023,7:27:08 PM,117
4745,2102,02-04-2023,7:30:52 PM,107
4746,2102,02-04-2023,7:30:52 PM,127
4747,2102,02-04-2023,7:30:52 PM,129
4748,2103,02-04-2023,7:38:28 PM,101
4749,2103,02-04-2023,7:38:28 PM,116
4750,2103,02-04-2023,7:38:28 PM,102
4751,2103,02-04-2023,7:38:28 PM,105
4752,2104,02-04-2023,8:09:43 PM,124
4753,2104,02-04-2023,8:09:43 PM,129
4754,2104,02-04-2023,8:09:43 PM,105
4755,2105,02-04-2023,8:22:27 PM,125
4756,2106,02-04-2023,8:54:54 PM,131
4757,2106,02-04-2023,8:54:54 PM,114
4758,2107,02-04-2023,9:01:41 PM,128
4759,2107,02-04-2023,9:01:41 PM,118
4760,2108,02-04-2023,9:05:07 PM,102
4761,2108,02-04-2023,9:05:07 PM,124
4762,2108,02-04-2023,9:05:07 PM,131
4763,2108,02-04-2023,9:05:07 PM,123
4764,2109,02-04-2023,9:13:14 PM,102
4765,2109,02-04-2023,9:13:14 PM,113
4766,2110,02-04-2023,9:16:34 PM,111
4767,2110,02-04-2023,9:16:34 PM,119
4768,2111,02-04-2023,9:28:44 PM,101
4769,2111,02-04-2023,9:28:44 PM,103
4770,2111,02-04-2023,9:28:44 PM,110
4771,2111,02-04-2023,9:28:44 PM,113
4772,2112,02-04-2023,10:07:51 PM,101
4773,2113,02-04-2023,10:16:08 PM,103
4774,2113,02-04-2023,10:16:08 PM,129
4775,2114,02-04-2023,10:26:28 PM,108
4776,2115,02-05-2023,11:15:19 AM,107
4777,2115,02-05-2023,11:15:19 AM,109
4778,2115,02-05-2023,11:15:19 AM,113
4779,2115,02-05-2023,11:15:19 AM,105
4780,2116,02-05-2023,12:11:52 PM,129
4781,2117,02-05-2023,12:20:33 PM,120
4782,2118,02-05-2023,12:24:57 PM,102
4783,2118,02-05-2023,12:24:57 PM,105
4784,2118,02-05-2023,12:24:57 PM,105
4785,2119,02-05-2023,12:30:46 PM,111
4786,2120,02-05-2023,12:47:12 PM,114
4787,2121,02-05-2023,12:50:51 PM,114
4788,2122,02-05-2023,12:52:55 PM,110
4789,2122,02-05-2023,12:52:55 PM,110
4790,2123,02-05-2023,12:54:56 PM,122
4791,2124,02-05-2023,12:56:27 PM,117
4792,2124,02-05-2023,12:56:27 PM,129
4793,2124,02-05-2023,12:56:27 PM,120
4794,2124,02-05-2023,12:56:27 PM,120
4795,2124,02-05-2023,12:56:27 PM,121
4796,2125,02-05-2023,1:06:10 PM,109
4797,2126,02-05-2023,1:31:29 PM,101
4798,2126,02-05-2023,1:31:29 PM,101
4799,2126,02-05-2023,1:31:29 PM,104
4800,2126,02-05-2023,1:31:29 PM,125
4801,2126,02-05-2023,1:31:29 PM,126
4802,2126,02-05-2023,1:31:29 PM,109
4803,2126,02-05-2023,1:31:29 PM,128
4804,2126,02-05-2023,1:31:29 PM,111
4805,2126,02-05-2023,1:31:29 PM,113
4806,2126,02-05-2023,1:31:29 PM,118
4807,2126,02-05-2023,1:31:29 PM,119
4808,2126,02-05-2023,1:31:29 PM,120
4809,2126,02-05-2023,1:31:29 PM,132
4810,2127,02-05-2023,1:42:16 PM,108
4811,2128,02-05-2023,1:42:50 PM,108
4812,2128,02-05-2023,1:42:50 PM,120
4813,2129,02-05-2023,1:48:38 PM,125
4814,2129,02-05-2023,1:48:38 PM,109
4815,2129,02-05-2023,1:48:38 PM,117
4816,2129,02-05-2023,1:48:38 PM,131
4817,2130,02-05-2023,2:17:14 PM,122
4818,2131,02-05-2023,2:17:24 PM,116
4819,2132,02-05-2023,2:18:04 PM,115
4820,2132,02-05-2023,2:18:04 PM,109
4821,2132,02-05-2023,2:18:04 PM,111
4822,2132,02-05-2023,2:18:04 PM,114
4823,2133,02-05-2023,2:18:52 PM,131
4824,2134,02-05-2023,2:36:32 PM,110
4825,2134,02-05-2023,2:36:32 PM,113
4826,2134,02-05-2023,2:36:32 PM,131
4827,2135,02-05-2023,2:38:28 PM,107
4828,2135,02-05-2023,2:38:28 PM,125
4829,2135,02-05-2023,2:38:28 PM,126
4830,2136,02-05-2023,2:54:49 PM,102
4831,2136,02-05-2023,2:54:49 PM,108
4832,2136,02-05-2023,2:54:49 PM,111
4833,2137,02-05-2023,3:00:15 PM,116
4834,2137,02-05-2023,3:00:15 PM,102
4835,2137,02-05-2023,3:00:15 PM,109
4836,2138,02-05-2023,3:08:13 PM,109
4837,2138,02-05-2023,3:08:13 PM,132
4838,2139,02-05-2023,3:41:58 PM,125
4839,2140,02-05-2023,4:55:35 PM,130
4840,2141,02-05-2023,5:00:13 PM,112
4841,2142,02-05-2023,5:36:09 PM,101
4842,2142,02-05-2023,5:36:09 PM,123
4843,2143,02-05-2023,5:44:52 PM,108
4844,2143,02-05-2023,5:44:52 PM,108
4845,2143,02-05-2023,5:44:52 PM,108
4846,2143,02-05-2023,5:44:52 PM,113
4847,2144,02-05-2023,5:48:08 PM,102
4848,2144,02-05-2023,5:48:08 PM,105
4849,2145,02-05-2023,5:57:12 PM,111
4850,2145,02-05-2023,5:57:12 PM,131
4851,2146,02-05-2023,6:04:19 PM,126
4852,2146,02-05-2023,6:04:19 PM,117
4853,2147,02-05-2023,6:11:25 PM,124
4854,2147,02-05-2023,6:11:25 PM,113
4855,2147,02-05-2023,6:11:25 PM,113
4856,2147,02-05-2023,6:11:25 PM,123
4857,2148,02-05-2023,6:15:37 PM,117
4858,2148,02-05-2023,6:15:37 PM,119
4859,2149,02-05-2023,6:19:51 PM,117
4860,2150,02-05-2023,6:22:25 PM,110
4861,2151,02-05-2023,6:22:28 PM,101
4862,2151,02-05-2023,6:22:28 PM,130
4863,2152,02-05-2023,6:35:11 PM,110
4864,2152,02-05-2023,6:35:11 PM,118
4865,2153,02-05-2023,6:38:01 PM,109
4866,2153,02-05-2023,6:38:01 PM,122
4867,2154,02-05-2023,6:55:27 PM,101
4868,2154,02-05-2023,6:55:27 PM,116
4869,2155,02-05-2023,6:59:56 PM,117
4870,2155,02-05-2023,6:59:56 PM,106
4871,2156,02-05-2023,7:29:29 PM,117
4872,2156,02-05-2023,7:29:29 PM,129
4873,2156,02-05-2023,7:29:29 PM,121
4874,2157,02-05-2023,7:39:29 PM,110
4875,2157,02-05-2023,7:39:29 PM,105
4876,2158,02-05-2023,7:49:47 PM,117
4877,2158,02-05-2023,7:49:47 PM,113
4878,2159,02-05-2023,7:55:12 PM,107
4879,2159,02-05-2023,7:55:12 PM,102
4880,2159,02-05-2023,7:55:12 PM,108
4881,2159,02-05-2023,7:55:12 PM,109
4882,2160,02-05-2023,8:01:50 PM,113
4883,2161,02-05-2023,8:10:24 PM,101
4884,2161,02-05-2023,8:10:24 PM,118
4885,2162,02-05-2023,8:15:06 PM,108
4886,2162,02-05-2023,8:15:06 PM,105
4887,2163,02-05-2023,8:18:08 PM,115
4888,2163,02-05-2023,8:18:08 PM,123
4889,2164,02-05-2023,8:23:49 PM,103
4890,2165,02-05-2023,8:29:51 PM,102
4891,2165,02-05-2023,8:29:51 PM,105
4892,2166,02-05-2023,8:41:36 PM,132
4893,2167,02-05-2023,8:56:14 PM,122
4894,2168,02-05-2023,8:59:08 PM,119
4895,2169,02-05-2023,9:23:02 PM,119
4896,2169,02-05-2023,9:23:02 PM,132
4897,2170,02-05-2023,9:34:23 PM,124
4898,2171,02-05-2023,9:48:24 PM,119
4899,2172,02-05-2023,9:51:44 PM,115
4900,2172,02-05-2023,9:51:44 PM,125
4901,2172,02-05-2023,9:51:44 PM,120
4902,2172,02-05-2023,9:51:44 PM,120
4903,2173,02-05-2023,9:56:42 PM,107
4904,2174,02-05-2023,10:00:17 PM,118
4905,2174,02-05-2023,10:00:17 PM,120
4906,2174,02-05-2023,10:00:17 PM,121
4907,2174,02-05-2023,10:00:17 PM,105
4908,2175,02-06-2023,11:16:08 AM,124
4909,2176,02-06-2023,11:18:53 AM,116
4910,2177,02-06-2023,11:25:48 AM,116
4911,2177,02-06-2023,11:25:48 AM,113
4912,2178,02-06-2023,11:32:25 AM,109
4913,2179,02-06-2023,11:54:09 AM,113
4914,2180,02-06-2023,11:59:14 AM,108
4915,2180,02-06-2023,11:59:14 AM,130
4916,2181,02-06-2023,12:06:15 PM,125
4917,2181,02-06-2023,12:06:15 PM,125
4918,2182,02-06-2023,12:22:30 PM,107
4919,2182,02-06-2023,12:22:30 PM,102
4920,2182,02-06-2023,12:22:30 PM,108
4921,2182,02-06-2023,12:22:30 PM,125
4922,2182,02-06-2023,12:22:30 PM,109
4923,2182,02-06-2023,12:22:30 PM,110
4924,2182,02-06-2023,12:22:30 PM,117
4925,2182,02-06-2023,12:22:30 PM,118
4926,2182,02-06-2023,12:22:30 PM,120
4927,2183,02-06-2023,12:25:17 PM,101
4928,2183,02-06-2023,12:25:17 PM,104
4929,2183,02-06-2023,12:25:17 PM,111
4930,2183,02-06-2023,12:25:17 PM,105
4931,2184,02-06-2023,12:40:25 PM,107
4932,2184,02-06-2023,12:40:25 PM,115
4933,2184,02-06-2023,12:40:25 PM,108
4934,2185,02-06-2023,12:54:25 PM,103
4935,2186,02-06-2023,1:03:16 PM,112
4936,2187,02-06-2023,1:10:13 PM,116
4937,2187,02-06-2023,1:10:13 PM,124
4938,2187,02-06-2023,1:10:13 PM,120
4939,2187,02-06-2023,1:10:13 PM,105
4940,2187,02-06-2023,1:10:13 PM,114
4941,2188,02-06-2023,1:13:33 PM,116
4942,2188,02-06-2023,1:13:33 PM,108
4943,2188,02-06-2023,1:13:33 PM,124
4944,2188,02-06-2023,1:13:33 PM,109
4945,2188,02-06-2023,1:13:33 PM,109
4946,2188,02-06-2023,1:13:33 PM,127
4947,2188,02-06-2023,1:13:33 PM,128
4948,2188,02-06-2023,1:13:33 PM,112
4949,2188,02-06-2023,1:13:33 PM,112
4950,2188,02-06-2023,1:13:33 PM,113
4951,2188,02-06-2023,1:13:33 PM,121
4952,2188,02-06-2023,1:13:33 PM,122
4953,2188,02-06-2023,1:13:33 PM,131
4954,2189,02-06-2023,1:14:59 PM,103
4955,2189,02-06-2023,1:14:59 PM,119
4956,2190,02-06-2023,1:19:45 PM,107
4957,2190,02-06-2023,1:19:45 PM,111
4958,2191,02-06-2023,1:19:59 PM,112
4959,2191,02-06-2023,1:19:59 PM,131
4960,2191,02-06-2023,1:19:59 PM,106
4961,2192,02-06-2023,1:20:41 PM,106
4962,2193,02-06-2023,1:21:21 PM,125
4963,2193,02-06-2023,1:21:21 PM,109
4964,2193,02-06-2023,1:21:21 PM,118
4965,2193,02-06-2023,1:21:21 PM,119
4966,2194,02-06-2023,1:22:11 PM,102
4967,2194,02-06-2023,1:22:11 PM,108
4968,2195,02-06-2023,1:39:29 PM,108
4969,2195,02-06-2023,1:39:29 PM,118
4970,2195,02-06-2023,1:39:29 PM,123
4971,2196,02-06-2023,1:45:32 PM,105
4972,2197,02-06-2023,2:01:18 PM,109
4973,2197,02-06-2023,2:01:18 PM,111
4974,2198,02-06-2023,2:13:09 PM,102
4975,2198,02-06-2023,2:13:09 PM,108
4976,2198,02-06-2023,2:13:09 PM,126
4977,2198,02-06-2023,2:13:09 PM,110
4978,2199,02-06-2023,2:36:06 PM,120
4979,2200,02-06-2023,3:21:45 PM,130
4980,2201,02-06-2023,3:24:02 PM,128
4981,2202,02-06-2023,3:31:14 PM,111
4982,2202,02-06-2023,3:31:14 PM,131
4983,2203,02-06-2023,4:11:41 PM,101
4984,2203,02-06-2023,4:11:41 PM,129
4985,2203,02-06-2023,4:11:41 PM,105
4986,2203,02-06-2023,4:11:41 PM,131
4987,2204,02-06-2023,4:28:46 PM,130
4988,2205,02-06-2023,4:39:28 PM,101
4989,2205,02-06-2023,4:39:28 PM,117
4990,2206,02-06-2023,4:59:29 PM,107
4991,2206,02-06-2023,4:59:29 PM,102
4992,2206,02-06-2023,4:59:29 PM,112
4993,2207,02-06-2023,5:00:57 PM,106
4994,2208,02-06-2023,5:10:44 PM,107
4995,2208,02-06-2023,5:10:44 PM,109
4996,2209,02-06-2023,5:11:37 PM,105
4997,2209,02-06-2023,5:11:37 PM,122
4998,2209,02-06-2023,5:11:37 PM,132
4999,2210,02-06-2023,5:24:07 PM,108
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
